Date,Department,Dept_Date_Key,Total_Beds,Occupied_Beds,Occupancy_Rate
2024-09-27,Pediatrics,Pediatrics_2024-09-27,35,24,0.686
2024-09-28,Pediatrics,Pediatrics_2024-09-28,35,25,0.714
2024-09-29,Pediatrics,Pediatrics_2024-09-29,35,27,0.771
2024-09-30,Pediatrics,Pediatrics_2024-09-30,35,25,0.714
2024-10-01,Pediatrics,Pediatrics_2024-10-01,35,27,0.771
2024-10-02,Pediatrics,Pediatrics_2024-10-02,35,26,0.743
2024-10-03,Pediatrics,Pediatrics_2024-10-03,35,25,0.714
2024-10-04,Pediatrics,Pediatrics_2024-10-04,35,26,0.743
2024-10-05,Pediatrics,Pediatrics_2024-10-05,35,29,0.829
2024-10-06,Pediatrics,Pediatrics_2024-10-06,35,25,0.714
2024-10-07,Pediatrics,Pediatrics_2024-10-07,35,28,0.8
2024-10-08,Pediatrics,Pediatrics_2024-10-08,35,26,0.743
2024-10-09,Pediatrics,Pediatrics_2024-10-09,35,24,0.686
2024-10-10,Pediatrics,Pediatrics_2024-10-10,35,27,0.771
2024-10-11,Pediatrics,Pediatrics_2024-10-11,35,25,0.714
2024-10-12,Pediatrics,Pediatrics_2024-10-12,35,28,0.8
2024-10-13,Pediatrics,Pediatrics_2024-10-13,35,27,0.771
2024-10-14,Pediatrics,Pediatrics_2024-10-14,35,28,0.8
2024-10-15,Pediatrics,Pediatrics_2024-10-15,35,23,0.657
2024-10-16,Pediatrics,Pediatrics_2024-10-16,35,21,0.6
2024-10-17,Pediatrics,Pediatrics_2024-10-17,35,27,0.771
2024-10-18,Pediatrics,Pediatrics_2024-10-18,35,28,0.8
2024-10-19,Pediatrics,Pediatrics_2024-10-19,35,27,0.771
2024-10-20,Pediatrics,Pediatrics_2024-10-20,35,26,0.743
2024-10-21,Pediatrics,Pediatrics_2024-10-21,35,27,0.771
2024-10-22,Pediatrics,Pediatrics_2024-10-22,35,24,0.686
2024-10-23,Pediatrics,Pediatrics_2024-10-23,35,29,0.829
2024-10-24,Pediatrics,Pediatrics_2024-10-24,35,31,0.886
2024-10-25,Pediatrics,Pediatrics_2024-10-25,35,27,0.771
2024-10-26,Pediatrics,Pediatrics_2024-10-26,35,25,0.714
2024-10-27,Pediatrics,Pediatrics_2024-10-27,35,28,0.8
2024-10-28,Pediatrics,Pediatrics_2024-10-28,35,26,0.743
2024-10-29,Pediatrics,Pediatrics_2024-10-29,35,30,0.857
2024-10-30,Pediatrics,Pediatrics_2024-10-30,35,28,0.8
2024-10-31,Pediatrics,Pediatrics_2024-10-31,35,28,0.8
2024-11-01,Pediatrics,Pediatrics_2024-11-01,35,24,0.686
2024-11-02,Pediatrics,Pediatrics_2024-11-02,35,25,0.714
2024-11-03,Pediatrics,Pediatrics_2024-11-03,35,27,0.771
2024-11-04,Pediatrics,Pediatrics_2024-11-04,35,27,0.771
2024-11-05,Pediatrics,Pediatrics_2024-11-05,35,25,0.714
2024-11-06,Pediatrics,Pediatrics_2024-11-06,35,21,0.6
2024-11-07,Pediatrics,Pediatrics_2024-11-07,35,28,0.8
2024-11-08,Pediatrics,Pediatrics_2024-11-08,35,26,0.743
2024-11-09,Pediatrics,Pediatrics_2024-11-09,35,24,0.686
2024-11-10,Pediatrics,Pediatrics_2024-11-10,35,28,0.8
2024-11-11,Pediatrics,Pediatrics_2024-11-11,35,24,0.686
2024-11-12,Pediatrics,Pediatrics_2024-11-12,35,28,0.8
2024-11-13,Pediatrics,Pediatrics_2024-11-13,35,25,0.714
2024-11-14,Pediatrics,Pediatrics_2024-11-14,35,25,0.714
2024-11-15,Pediatrics,Pediatrics_2024-11-15,35,28,0.8
2024-11-16,Pediatrics,Pediatrics_2024-11-16,35,28,0.8
2024-11-17,Pediatrics,Pediatrics_2024-11-17,35,25,0.714
2024-11-18,Pediatrics,Pediatrics_2024-11-18,35,27,0.771
2024-11-19,Pediatrics,Pediatrics_2024-11-19,35,26,0.743
2024-11-20,Pediatrics,Pediatrics_2024-11-20,35,25,0.714
2024-11-21,Pediatrics,Pediatrics_2024-11-21,35,25,0.714
2024-11-22,Pediatrics,Pediatrics_2024-11-22,35,26,0.743
2024-11-23,Pediatrics,Pediatrics_2024-11-23,35,29,0.829
2024-11-24,Pediatrics,Pediatrics_2024-11-24,35,27,0.771
2024-11-25,Pediatrics,Pediatrics_2024-11-25,35,27,0.771
2024-11-26,Pediatrics,Pediatrics_2024-11-26,35,26,0.743
2024-11-27,Pediatrics,Pediatrics_2024-11-27,35,25,0.714
2024-11-28,Pediatrics,Pediatrics_2024-11-28,35,27,0.771
2024-11-29,Pediatrics,Pediatrics_2024-11-29,35,28,0.8
2024-11-30,Pediatrics,Pediatrics_2024-11-30,35,28,0.8
2024-12-01,Pediatrics,Pediatrics_2024-12-01,35,26,0.743
2024-12-02,Pediatrics,Pediatrics_2024-12-02,35,24,0.686
2024-12-03,Pediatrics,Pediatrics_2024-12-03,35,26,0.743
2024-12-04,Pediatrics,Pediatrics_2024-12-04,35,27,0.771
2024-12-05,Pediatrics,Pediatrics_2024-12-05,35,25,0.714
2024-12-06,Pediatrics,Pediatrics_2024-12-06,35,27,0.771
2024-12-07,Pediatrics,Pediatrics_2024-12-07,35,25,0.714
2024-12-08,Pediatrics,Pediatrics_2024-12-08,35,26,0.743
2024-12-09,Pediatrics,Pediatrics_2024-12-09,35,27,0.771
2024-12-10,Pediatrics,Pediatrics_2024-12-10,35,28,0.8
2024-12-11,Pediatrics,Pediatrics_2024-12-11,35,26,0.743
2024-12-12,Pediatrics,Pediatrics_2024-12-12,35,24,0.686
2024-12-13,Pediatrics,Pediatrics_2024-12-13,35,25,0.714
2024-12-14,Pediatrics,Pediatrics_2024-12-14,35,24,0.686
2024-12-15,Pediatrics,Pediatrics_2024-12-15,35,26,0.743
2024-12-16,Pediatrics,Pediatrics_2024-12-16,35,27,0.771
2024-12-17,Pediatrics,Pediatrics_2024-12-17,35,26,0.743
2024-12-18,Pediatrics,Pediatrics_2024-12-18,35,25,0.714
2024-12-19,Pediatrics,Pediatrics_2024-12-19,35,24,0.686
2024-12-20,Pediatrics,Pediatrics_2024-12-20,35,26,0.743
2024-12-21,Pediatrics,Pediatrics_2024-12-21,35,27,0.771
2024-12-22,Pediatrics,Pediatrics_2024-12-22,35,24,0.686
2024-12-23,Pediatrics,Pediatrics_2024-12-23,35,26,0.743
2024-12-24,Pediatrics,Pediatrics_2024-12-24,35,27,0.771
2024-12-25,Pediatrics,Pediatrics_2024-12-25,35,26,0.743
2024-12-26,Pediatrics,Pediatrics_2024-12-26,35,27,0.771
2024-12-27,Pediatrics,Pediatrics_2024-12-27,35,26,0.743
2024-12-28,Pediatrics,Pediatrics_2024-12-28,35,29,0.829
2024-12-29,Pediatrics,Pediatrics_2024-12-29,35,26,0.743
2024-12-30,Pediatrics,Pediatrics_2024-12-30,35,28,0.8
2024-12-31,Pediatrics,Pediatrics_2024-12-31,35,26,0.743
2025-01-01,Pediatrics,Pediatrics_2025-01-01,35,28,0.8
2025-01-02,Pediatrics,Pediatrics_2025-01-02,35,24,0.686
2025-01-03,Pediatrics,Pediatrics_2025-01-03,35,25,0.714
2025-01-04,Pediatrics,Pediatrics_2025-01-04,35,24,0.686
2025-01-05,Pediatrics,Pediatrics_2025-01-05,35,26,0.743
2025-01-06,Pediatrics,Pediatrics_2025-01-06,35,24,0.686
2025-01-07,Pediatrics,Pediatrics_2025-01-07,35,27,0.771
2025-01-08,Pediatrics,Pediatrics_2025-01-08,35,27,0.771
2025-01-09,Pediatrics,Pediatrics_2025-01-09,35,28,0.8
2025-01-10,Pediatrics,Pediatrics_2025-01-10,35,27,0.771
2025-01-11,Pediatrics,Pediatrics_2025-01-11,35,27,0.771
2025-01-12,Pediatrics,Pediatrics_2025-01-12,35,23,0.657
2025-01-13,Pediatrics,Pediatrics_2025-01-13,35,27,0.771
2025-01-14,Pediatrics,Pediatrics_2025-01-14,35,25,0.714
2025-01-15,Pediatrics,Pediatrics_2025-01-15,35,28,0.8
2025-01-16,Pediatrics,Pediatrics_2025-01-16,35,26,0.743
2025-01-17,Pediatrics,Pediatrics_2025-01-17,35,27,0.771
2025-01-18,Pediatrics,Pediatrics_2025-01-18,35,24,0.686
2025-01-19,Pediatrics,Pediatrics_2025-01-19,35,27,0.771
2025-01-20,Pediatrics,Pediatrics_2025-01-20,35,26,0.743
2025-01-21,Pediatrics,Pediatrics_2025-01-21,35,28,0.8
2025-01-22,Pediatrics,Pediatrics_2025-01-22,35,25,0.714
2025-01-23,Pediatrics,Pediatrics_2025-01-23,35,24,0.686
2025-01-24,Pediatrics,Pediatrics_2025-01-24,35,24,0.686
2025-01-25,Pediatrics,Pediatrics_2025-01-25,35,25,0.714
2025-01-26,Pediatrics,Pediatrics_2025-01-26,35,28,0.8
2025-01-27,Pediatrics,Pediatrics_2025-01-27,35,28,0.8
2025-01-28,Pediatrics,Pediatrics_2025-01-28,35,24,0.686
2025-01-29,Pediatrics,Pediatrics_2025-01-29,35,30,0.857
2025-01-30,Pediatrics,Pediatrics_2025-01-30,35,26,0.743
2025-01-31,Pediatrics,Pediatrics_2025-01-31,35,25,0.714
2025-02-01,Pediatrics,Pediatrics_2025-02-01,35,27,0.771
2025-02-02,Pediatrics,Pediatrics_2025-02-02,35,23,0.657
2025-02-03,Pediatrics,Pediatrics_2025-02-03,35,26,0.743
2025-02-04,Pediatrics,Pediatrics_2025-02-04,35,27,0.771
2025-02-05,Pediatrics,Pediatrics_2025-02-05,35,26,0.743
2025-02-06,Pediatrics,Pediatrics_2025-02-06,35,23,0.657
2025-02-07,Pediatrics,Pediatrics_2025-02-07,35,28,0.8
2025-02-08,Pediatrics,Pediatrics_2025-02-08,35,24,0.686
2025-02-09,Pediatrics,Pediatrics_2025-02-09,35,28,0.8
2025-02-10,Pediatrics,Pediatrics_2025-02-10,35,26,0.743
2025-02-11,Pediatrics,Pediatrics_2025-02-11,35,29,0.829
2025-02-12,Pediatrics,Pediatrics_2025-02-12,35,29,0.829
2025-02-13,Pediatrics,Pediatrics_2025-02-13,35,28,0.8
2025-02-14,Pediatrics,Pediatrics_2025-02-14,35,26,0.743
2025-02-15,Pediatrics,Pediatrics_2025-02-15,35,25,0.714
2025-02-16,Pediatrics,Pediatrics_2025-02-16,35,23,0.657
2025-02-17,Pediatrics,Pediatrics_2025-02-17,35,27,0.771
2025-02-18,Pediatrics,Pediatrics_2025-02-18,35,27,0.771
2025-02-19,Pediatrics,Pediatrics_2025-02-19,35,27,0.771
2025-02-20,Pediatrics,Pediatrics_2025-02-20,35,25,0.714
2025-02-21,Pediatrics,Pediatrics_2025-02-21,35,24,0.686
2025-02-22,Pediatrics,Pediatrics_2025-02-22,35,25,0.714
2025-02-23,Pediatrics,Pediatrics_2025-02-23,35,23,0.657
2025-02-24,Pediatrics,Pediatrics_2025-02-24,35,25,0.714
2025-02-25,Pediatrics,Pediatrics_2025-02-25,35,28,0.8
2025-02-26,Pediatrics,Pediatrics_2025-02-26,35,27,0.771
2025-02-27,Pediatrics,Pediatrics_2025-02-27,35,27,0.771
2025-02-28,Pediatrics,Pediatrics_2025-02-28,35,27,0.771
2025-03-01,Pediatrics,Pediatrics_2025-03-01,35,26,0.743
2025-03-02,Pediatrics,Pediatrics_2025-03-02,35,29,0.829
2025-03-03,Pediatrics,Pediatrics_2025-03-03,35,25,0.714
2025-03-04,Pediatrics,Pediatrics_2025-03-04,35,25,0.714
2025-03-05,Pediatrics,Pediatrics_2025-03-05,35,27,0.771
2025-03-06,Pediatrics,Pediatrics_2025-03-06,35,26,0.743
2025-03-07,Pediatrics,Pediatrics_2025-03-07,35,24,0.686
2025-03-08,Pediatrics,Pediatrics_2025-03-08,35,25,0.714
2025-03-09,Pediatrics,Pediatrics_2025-03-09,35,25,0.714
2025-03-10,Pediatrics,Pediatrics_2025-03-10,35,27,0.771
2025-03-11,Pediatrics,Pediatrics_2025-03-11,35,27,0.771
2025-03-12,Pediatrics,Pediatrics_2025-03-12,35,26,0.743
2025-03-13,Pediatrics,Pediatrics_2025-03-13,35,26,0.743
2025-03-14,Pediatrics,Pediatrics_2025-03-14,35,26,0.743
2025-03-15,Pediatrics,Pediatrics_2025-03-15,35,28,0.8
2025-03-16,Pediatrics,Pediatrics_2025-03-16,35,26,0.743
2025-03-17,Pediatrics,Pediatrics_2025-03-17,35,28,0.8
2025-03-18,Pediatrics,Pediatrics_2025-03-18,35,27,0.771
2025-03-19,Pediatrics,Pediatrics_2025-03-19,35,27,0.771
2025-03-20,Pediatrics,Pediatrics_2025-03-20,35,25,0.714
2025-03-21,Pediatrics,Pediatrics_2025-03-21,35,27,0.771
2025-03-22,Pediatrics,Pediatrics_2025-03-22,35,27,0.771
2025-03-23,Pediatrics,Pediatrics_2025-03-23,35,24,0.686
2025-03-24,Pediatrics,Pediatrics_2025-03-24,35,27,0.771
2025-03-25,Pediatrics,Pediatrics_2025-03-25,35,25,0.714
2025-03-26,Pediatrics,Pediatrics_2025-03-26,35,25,0.714
2025-03-27,Pediatrics,Pediatrics_2025-03-27,35,29,0.829
2025-03-28,Pediatrics,Pediatrics_2025-03-28,35,27,0.771
2025-03-29,Pediatrics,Pediatrics_2025-03-29,35,27,0.771
2025-03-30,Pediatrics,Pediatrics_2025-03-30,35,28,0.8
2025-03-31,Pediatrics,Pediatrics_2025-03-31,35,27,0.771
2025-04-01,Pediatrics,Pediatrics_2025-04-01,35,24,0.686
2025-04-02,Pediatrics,Pediatrics_2025-04-02,35,27,0.771
2025-04-03,Pediatrics,Pediatrics_2025-04-03,35,28,0.8
2025-04-04,Pediatrics,Pediatrics_2025-04-04,35,29,0.829
2025-04-05,Pediatrics,Pediatrics_2025-04-05,35,26,0.743
2025-04-06,Pediatrics,Pediatrics_2025-04-06,35,28,0.8
2025-04-07,Pediatrics,Pediatrics_2025-04-07,35,27,0.771
2025-04-08,Pediatrics,Pediatrics_2025-04-08,35,24,0.686
2025-04-09,Pediatrics,Pediatrics_2025-04-09,35,24,0.686
2025-04-10,Pediatrics,Pediatrics_2025-04-10,35,29,0.829
2025-04-11,Pediatrics,Pediatrics_2025-04-11,35,27,0.771
2025-04-12,Pediatrics,Pediatrics_2025-04-12,35,28,0.8
2025-04-13,Pediatrics,Pediatrics_2025-04-13,35,26,0.743
2025-04-14,Pediatrics,Pediatrics_2025-04-14,35,28,0.8
2025-04-15,Pediatrics,Pediatrics_2025-04-15,35,26,0.743
2025-04-16,Pediatrics,Pediatrics_2025-04-16,35,26,0.743
2025-04-17,Pediatrics,Pediatrics_2025-04-17,35,25,0.714
2025-04-18,Pediatrics,Pediatrics_2025-04-18,35,24,0.686
2025-04-19,Pediatrics,Pediatrics_2025-04-19,35,28,0.8
2025-04-20,Pediatrics,Pediatrics_2025-04-20,35,24,0.686
2025-04-21,Pediatrics,Pediatrics_2025-04-21,35,23,0.657
2025-04-22,Pediatrics,Pediatrics_2025-04-22,35,26,0.743
2025-04-23,Pediatrics,Pediatrics_2025-04-23,35,29,0.829
2025-04-24,Pediatrics,Pediatrics_2025-04-24,35,25,0.714
2025-04-25,Pediatrics,Pediatrics_2025-04-25,35,25,0.714
2025-04-26,Pediatrics,Pediatrics_2025-04-26,35,23,0.657
2025-04-27,Pediatrics,Pediatrics_2025-04-27,35,25,0.714
2025-04-28,Pediatrics,Pediatrics_2025-04-28,35,27,0.771
2025-04-29,Pediatrics,Pediatrics_2025-04-29,35,26,0.743
2025-04-30,Pediatrics,Pediatrics_2025-04-30,35,25,0.714
2025-05-01,Pediatrics,Pediatrics_2025-05-01,35,27,0.771
2025-05-02,Pediatrics,Pediatrics_2025-05-02,35,30,0.857
2025-05-03,Pediatrics,Pediatrics_2025-05-03,35,26,0.743
2025-05-04,Pediatrics,Pediatrics_2025-05-04,35,28,0.8
2025-05-05,Pediatrics,Pediatrics_2025-05-05,35,26,0.743
2025-05-06,Pediatrics,Pediatrics_2025-05-06,35,27,0.771
2025-05-07,Pediatrics,Pediatrics_2025-05-07,35,26,0.743
2025-05-08,Pediatrics,Pediatrics_2025-05-08,35,26,0.743
2025-05-09,Pediatrics,Pediatrics_2025-05-09,35,28,0.8
2025-05-10,Pediatrics,Pediatrics_2025-05-10,35,27,0.771
2025-05-11,Pediatrics,Pediatrics_2025-05-11,35,27,0.771
2025-05-12,Pediatrics,Pediatrics_2025-05-12,35,26,0.743
2025-05-13,Pediatrics,Pediatrics_2025-05-13,35,28,0.8
2025-05-14,Pediatrics,Pediatrics_2025-05-14,35,26,0.743
2025-05-15,Pediatrics,Pediatrics_2025-05-15,35,26,0.743
2025-05-16,Pediatrics,Pediatrics_2025-05-16,35,24,0.686
2025-05-17,Pediatrics,Pediatrics_2025-05-17,35,27,0.771
2025-05-18,Pediatrics,Pediatrics_2025-05-18,35,24,0.686
2025-05-19,Pediatrics,Pediatrics_2025-05-19,35,26,0.743
2025-05-20,Pediatrics,Pediatrics_2025-05-20,35,27,0.771
2025-05-21,Pediatrics,Pediatrics_2025-05-21,35,25,0.714
2025-05-22,Pediatrics,Pediatrics_2025-05-22,35,29,0.829
2025-05-23,Pediatrics,Pediatrics_2025-05-23,35,28,0.8
2025-05-24,Pediatrics,Pediatrics_2025-05-24,35,27,0.771
2025-05-25,Pediatrics,Pediatrics_2025-05-25,35,25,0.714
2025-05-26,Pediatrics,Pediatrics_2025-05-26,35,24,0.686
2025-05-27,Pediatrics,Pediatrics_2025-05-27,35,26,0.743
2025-05-28,Pediatrics,Pediatrics_2025-05-28,35,25,0.714
2025-05-29,Pediatrics,Pediatrics_2025-05-29,35,25,0.714
2025-05-30,Pediatrics,Pediatrics_2025-05-30,35,25,0.714
2025-05-31,Pediatrics,Pediatrics_2025-05-31,35,27,0.771
2025-06-01,Pediatrics,Pediatrics_2025-06-01,35,25,0.714
2025-06-02,Pediatrics,Pediatrics_2025-06-02,35,25,0.714
2025-06-03,Pediatrics,Pediatrics_2025-06-03,35,23,0.657
2025-06-04,Pediatrics,Pediatrics_2025-06-04,35,28,0.8
2025-06-05,Pediatrics,Pediatrics_2025-06-05,35,26,0.743
2025-06-06,Pediatrics,Pediatrics_2025-06-06,35,28,0.8
2025-06-07,Pediatrics,Pediatrics_2025-06-07,35,27,0.771
2025-06-08,Pediatrics,Pediatrics_2025-06-08,35,27,0.771
2025-06-09,Pediatrics,Pediatrics_2025-06-09,35,25,0.714
2025-06-10,Pediatrics,Pediatrics_2025-06-10,35,25,0.714
2025-06-11,Pediatrics,Pediatrics_2025-06-11,35,27,0.771
2025-06-12,Pediatrics,Pediatrics_2025-06-12,35,24,0.686
2025-06-13,Pediatrics,Pediatrics_2025-06-13,35,27,0.771
2025-06-14,Pediatrics,Pediatrics_2025-06-14,35,23,0.657
2025-06-15,Pediatrics,Pediatrics_2025-06-15,35,28,0.8
2025-06-16,Pediatrics,Pediatrics_2025-06-16,35,28,0.8
2025-06-17,Pediatrics,Pediatrics_2025-06-17,35,25,0.714
2025-06-18,Pediatrics,Pediatrics_2025-06-18,35,26,0.743
2025-06-19,Pediatrics,Pediatrics_2025-06-19,35,24,0.686
2025-06-20,Pediatrics,Pediatrics_2025-06-20,35,23,0.657
2025-06-21,Pediatrics,Pediatrics_2025-06-21,35,25,0.714
2025-06-22,Pediatrics,Pediatrics_2025-06-22,35,29,0.829
2025-06-23,Pediatrics,Pediatrics_2025-06-23,35,24,0.686
2025-06-24,Pediatrics,Pediatrics_2025-06-24,35,26,0.743
2025-06-25,Pediatrics,Pediatrics_2025-06-25,35,24,0.686
2025-06-26,Pediatrics,Pediatrics_2025-06-26,35,27,0.771
2025-06-27,Pediatrics,Pediatrics_2025-06-27,35,27,0.771
2025-06-28,Pediatrics,Pediatrics_2025-06-28,35,28,0.8
2025-06-29,Pediatrics,Pediatrics_2025-06-29,35,29,0.829
2025-06-30,Pediatrics,Pediatrics_2025-06-30,35,24,0.686
2025-07-01,Pediatrics,Pediatrics_2025-07-01,35,28,0.8
2025-07-02,Pediatrics,Pediatrics_2025-07-02,35,26,0.743
2025-07-03,Pediatrics,Pediatrics_2025-07-03,35,25,0.714
2025-07-04,Pediatrics,Pediatrics_2025-07-04,35,27,0.771
2025-07-05,Pediatrics,Pediatrics_2025-07-05,35,26,0.743
2025-07-06,Pediatrics,Pediatrics_2025-07-06,35,27,0.771
2025-07-07,Pediatrics,Pediatrics_2025-07-07,35,25,0.714
2025-07-08,Pediatrics,Pediatrics_2025-07-08,35,26,0.743
2025-07-09,Pediatrics,Pediatrics_2025-07-09,35,25,0.714
2025-07-10,Pediatrics,Pediatrics_2025-07-10,35,27,0.771
2025-07-11,Pediatrics,Pediatrics_2025-07-11,35,28,0.8
2025-07-12,Pediatrics,Pediatrics_2025-07-12,35,25,0.714
2025-07-13,Pediatrics,Pediatrics_2025-07-13,35,26,0.743
2025-07-14,Pediatrics,Pediatrics_2025-07-14,35,24,0.686
2025-07-15,Pediatrics,Pediatrics_2025-07-15,35,25,0.714
2025-07-16,Pediatrics,Pediatrics_2025-07-16,35,24,0.686
2025-07-17,Pediatrics,Pediatrics_2025-07-17,35,27,0.771
2025-07-18,Pediatrics,Pediatrics_2025-07-18,35,23,0.657
2025-07-19,Pediatrics,Pediatrics_2025-07-19,35,27,0.771
2025-07-20,Pediatrics,Pediatrics_2025-07-20,35,29,0.829
2025-07-21,Pediatrics,Pediatrics_2025-07-21,35,28,0.8
2025-07-22,Pediatrics,Pediatrics_2025-07-22,35,25,0.714
2025-07-23,Pediatrics,Pediatrics_2025-07-23,35,27,0.771
2025-07-24,Pediatrics,Pediatrics_2025-07-24,35,27,0.771
2025-07-25,Pediatrics,Pediatrics_2025-07-25,35,26,0.743
2025-07-26,Pediatrics,Pediatrics_2025-07-26,35,22,0.629
2025-07-27,Pediatrics,Pediatrics_2025-07-27,35,26,0.743
2025-07-28,Pediatrics,Pediatrics_2025-07-28,35,28,0.8
2025-07-29,Pediatrics,Pediatrics_2025-07-29,35,24,0.686
2025-07-30,Pediatrics,Pediatrics_2025-07-30,35,23,0.657
2025-07-31,Pediatrics,Pediatrics_2025-07-31,35,28,0.8
2025-08-01,Pediatrics,Pediatrics_2025-08-01,35,27,0.771
2025-08-02,Pediatrics,Pediatrics_2025-08-02,35,23,0.657
2025-08-03,Pediatrics,Pediatrics_2025-08-03,35,28,0.8
2025-08-04,Pediatrics,Pediatrics_2025-08-04,35,24,0.686
2025-08-05,Pediatrics,Pediatrics_2025-08-05,35,27,0.771
2025-08-06,Pediatrics,Pediatrics_2025-08-06,35,23,0.657
2025-08-07,Pediatrics,Pediatrics_2025-08-07,35,27,0.771
2025-08-08,Pediatrics,Pediatrics_2025-08-08,35,26,0.743
2025-08-09,Pediatrics,Pediatrics_2025-08-09,35,26,0.743
2025-08-10,Pediatrics,Pediatrics_2025-08-10,35,27,0.771
2025-08-11,Pediatrics,Pediatrics_2025-08-11,35,25,0.714
2025-08-12,Pediatrics,Pediatrics_2025-08-12,35,26,0.743
2025-08-13,Pediatrics,Pediatrics_2025-08-13,35,28,0.8
2025-08-14,Pediatrics,Pediatrics_2025-08-14,35,26,0.743
2025-08-15,Pediatrics,Pediatrics_2025-08-15,35,30,0.857
2025-08-16,Pediatrics,Pediatrics_2025-08-16,35,26,0.743
2025-08-17,Pediatrics,Pediatrics_2025-08-17,35,23,0.657
2025-08-18,Pediatrics,Pediatrics_2025-08-18,35,25,0.714
2025-08-19,Pediatrics,Pediatrics_2025-08-19,35,23,0.657
2025-08-20,Pediatrics,Pediatrics_2025-08-20,35,25,0.714
2025-08-21,Pediatrics,Pediatrics_2025-08-21,35,27,0.771
2025-08-22,Pediatrics,Pediatrics_2025-08-22,35,28,0.8
2025-08-23,Pediatrics,Pediatrics_2025-08-23,35,27,0.771
2025-08-24,Pediatrics,Pediatrics_2025-08-24,35,23,0.657
2025-08-25,Pediatrics,Pediatrics_2025-08-25,35,23,0.657
2025-08-26,Pediatrics,Pediatrics_2025-08-26,35,27,0.771
2025-08-27,Pediatrics,Pediatrics_2025-08-27,35,24,0.686
2025-08-28,Pediatrics,Pediatrics_2025-08-28,35,25,0.714
2025-08-29,Pediatrics,Pediatrics_2025-08-29,35,27,0.771
2025-08-30,Pediatrics,Pediatrics_2025-08-30,35,26,0.743
2025-08-31,Pediatrics,Pediatrics_2025-08-31,35,24,0.686
2025-09-01,Pediatrics,Pediatrics_2025-09-01,35,26,0.743
2025-09-02,Pediatrics,Pediatrics_2025-09-02,35,23,0.657
2025-09-03,Pediatrics,Pediatrics_2025-09-03,35,26,0.743
2025-09-04,Pediatrics,Pediatrics_2025-09-04,35,25,0.714
2025-09-05,Pediatrics,Pediatrics_2025-09-05,35,24,0.686
2025-09-06,Pediatrics,Pediatrics_2025-09-06,35,24,0.686
2025-09-07,Pediatrics,Pediatrics_2025-09-07,35,27,0.771
2025-09-08,Pediatrics,Pediatrics_2025-09-08,35,27,0.771
2025-09-09,Pediatrics,Pediatrics_2025-09-09,35,24,0.686
2025-09-10,Pediatrics,Pediatrics_2025-09-10,35,23,0.657
2025-09-11,Pediatrics,Pediatrics_2025-09-11,35,24,0.686
2025-09-12,Pediatrics,Pediatrics_2025-09-12,35,29,0.829
2025-09-13,Pediatrics,Pediatrics_2025-09-13,35,28,0.8
2025-09-14,Pediatrics,Pediatrics_2025-09-14,35,26,0.743
2025-09-15,Pediatrics,Pediatrics_2025-09-15,35,27,0.771
2025-09-16,Pediatrics,Pediatrics_2025-09-16,35,24,0.686
2025-09-17,Pediatrics,Pediatrics_2025-09-17,35,23,0.657
2025-09-18,Pediatrics,Pediatrics_2025-09-18,35,27,0.771
2025-09-19,Pediatrics,Pediatrics_2025-09-19,35,26,0.743
2025-09-20,Pediatrics,Pediatrics_2025-09-20,35,26,0.743
2025-09-21,Pediatrics,Pediatrics_2025-09-21,35,24,0.686
2025-09-22,Pediatrics,Pediatrics_2025-09-22,35,25,0.714
2025-09-23,Pediatrics,Pediatrics_2025-09-23,35,23,0.657
2025-09-24,Pediatrics,Pediatrics_2025-09-24,35,29,0.829
2025-09-25,Pediatrics,Pediatrics_2025-09-25,35,25,0.714
2025-09-26,Pediatrics,Pediatrics_2025-09-26,35,27,0.771
2025-09-27,Pediatrics,Pediatrics_2025-09-27,35,24,0.686
2025-09-28,Pediatrics,Pediatrics_2025-09-28,35,29,0.829
2025-09-29,Pediatrics,Pediatrics_2025-09-29,35,28,0.8
2025-09-30,Pediatrics,Pediatrics_2025-09-30,35,27,0.771
2025-10-01,Pediatrics,Pediatrics_2025-10-01,35,25,0.714
2025-10-02,Pediatrics,Pediatrics_2025-10-02,35,26,0.743
2025-10-03,Pediatrics,Pediatrics_2025-10-03,35,26,0.743
2025-10-04,Pediatrics,Pediatrics_2025-10-04,35,24,0.686
2025-10-05,Pediatrics,Pediatrics_2025-10-05,35,28,0.8
2025-10-06,Pediatrics,Pediatrics_2025-10-06,35,30,0.857
2025-10-07,Pediatrics,Pediatrics_2025-10-07,35,25,0.714
2025-10-08,Pediatrics,Pediatrics_2025-10-08,35,25,0.714
2025-10-09,Pediatrics,Pediatrics_2025-10-09,35,26,0.743
2025-10-10,Pediatrics,Pediatrics_2025-10-10,35,26,0.743
2025-10-11,Pediatrics,Pediatrics_2025-10-11,35,26,0.743
2025-10-12,Pediatrics,Pediatrics_2025-10-12,35,24,0.686
2025-10-13,Pediatrics,Pediatrics_2025-10-13,35,27,0.771
2025-10-14,Pediatrics,Pediatrics_2025-10-14,35,26,0.743
2025-10-15,Pediatrics,Pediatrics_2025-10-15,35,26,0.743
2025-10-16,Pediatrics,Pediatrics_2025-10-16,35,27,0.771
2025-10-17,Pediatrics,Pediatrics_2025-10-17,35,26,0.743
2025-10-18,Pediatrics,Pediatrics_2025-10-18,35,24,0.686
